date,state,district,fire_count
2025-11-28,Punjab,Moga,2
2025-11-28,Punjab,Rupnagar,1
2025-11-28,Punjab,Sri Muktsar Sahib,2
2025-11-29,Haryana,Ambala,1
2025-11-29,Haryana,Bhiwani,1
2025-11-29,Haryana,Faridabad,2
2025-11-29,Haryana,Hisar,1
2025-11-29,Haryana,Jhajjar,1
2025-11-29,Haryana,Kurukshetra,2
2025-11-29,Haryana,Panipat,1
2025-11-29,Haryana,Rohtak,1
2025-11-29,Haryana,Sirsa,1
2025-11-29,Haryana,Sonipat,2
2025-11-29,Punjab,Bathinda,1
2025-11-29,Punjab,Gurdaspur,1
2025-11-29,Punjab,Sri Muktsar Sahib,1
2025-11-30,Haryana,Ambala,2
2025-11-30,Haryana,Bhiwani,1
2025-11-30,Haryana,Faridabad,1
2025-11-30,Haryana,Hisar,5
2025-11-30,Haryana,Jhajjar,9
2025-11-30,Haryana,Kaithal,20
2025-11-30,Haryana,Panipat,7
2025-11-30,Haryana,Rewari,1
2025-11-30,Haryana,Rohtak,2
2025-11-30,Haryana,Sonipat,3
2025-11-30,Punjab,Amritsar,1
2025-11-30,Punjab,Bathinda,1
2025-11-30,Punjab,Fazilka,5
2025-11-30,Punjab,Malerkotla,7
2025-11-30,Punjab,Rupnagar,1
2025-11-30,Punjab,Sri Muktsar Sahib,1
