date,state,district,latitude,longitude,T2M,RH2M,WS2M,PRECTOTCORR
2024-08-04,Haryana,Jind,29.437717022786757,76.27614551401206,30.95,70.13,2.51,0.39
2024-08-04,Haryana,Kaithal,29.85338633918043,76.46879317699411,31.1,69.66,1.85,0.44
2024-08-04,Haryana,Karnal,29.704818373204336,76.91565469449591,29.55,79.44,1.98,1.89
2024-08-04,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,29.85,78.07,1.2,4.38
2024-08-04,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,28.73,80.33,3.51,1.97
2024-08-04,Haryana,Nuh,27.994038226060827,77.0415066894139,28.93,80.94,3.46,2.23
2024-08-04,Haryana,Palwal,28.059881010119238,77.32236384154979,29.19,80.65,3.78,1.9
2024-08-04,Haryana,Panchkula,30.699534905048324,76.98763552598416,29.73,72.95,0.78,3.41
2024-08-04,Haryana,Panipat,29.34200687791469,76.88923900130017,29.55,79.44,1.98,1.89
2024-08-04,Haryana,Rewari,28.218052063163164,76.58132633069286,28.93,80.94,3.46,2.23
2024-08-04,Haryana,Rohtak,28.890391271768912,76.58711212346486,29.49,79.03,2.71,0.77
2024-08-04,Haryana,Sirsa,29.607701636133694,74.90219049734955,32.43,63.05,3.21,0.03
2024-08-04,Haryana,Sonipat,29.04144661205219,76.92269022620889,29.49,79.03,2.71,0.77
2024-08-04,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,29.34,80.3,1.17,12.84
2024-08-04,Punjab,Amritsar,31.768348175268173,74.83152910633842,30.1,78.36,1.45,7.11
2024-08-04,Punjab,Barnala,30.371680221986,75.50398867541129,32.7,60.29,1.71,0.02
2024-08-04,Punjab,Bathinda,30.17871971019124,75.04726349831094,32.63,62.67,2.55,0.01
2024-08-04,Punjab,Faridkot,30.601450692214996,74.7950175816776,32.72,61.81,1.99,0.02
2024-08-04,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,31.37,67.92,1.13,0.3
2024-08-04,Punjab,Fazilka,30.31980391667596,74.12171938317266,32.68,63.74,2.14,0.04
2024-08-04,Punjab,Ferozepur,30.87509200657761,74.65246116977548,31.85,68.21,2.02,0.55
2024-08-04,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,30.1,78.36,1.45,7.11
2024-08-04,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,30.23,72.9,1.57,1.81
2024-08-04,Punjab,Jalandhar,31.29216013175042,75.56799015005336,30.23,72.9,1.57,1.81
2024-08-04,Punjab,Kapurthala,31.385696002099188,75.30507242617082,30.88,73.83,1.78,2.71
2024-08-04,Punjab,Ludhiana,30.7894070063378,75.8269723540071,32.01,63.92,1.84,0.32
2024-08-04,Punjab,Malerkotla,30.53539665453949,75.90930476301081,32.7,60.29,1.71,0.02
2024-08-04,Punjab,Mansa,29.87609304897272,75.48897114252104,32.42,61.66,2.35,0.01
2024-08-04,Punjab,Moga,30.78789813490662,75.15948622899586,32.07,65.36,2.06,0.41
2024-08-04,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.68,84.16,1.28,6.3
2024-08-04,Punjab,Patiala,30.209446568832767,76.3401900977164,31.1,69.66,1.85,0.44
2024-08-04,Punjab,Rupnagar,31.091852137104816,76.52884261538372,30.79,67.89,1.36,0.23
2024-08-04,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,29.73,72.95,0.78,3.41
2024-08-04,Punjab,Sangrur,30.13610603133042,75.85318872676024,32.42,61.66,2.35,0.01
2024-08-04,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,30.79,67.89,1.36,0.23
2024-08-04,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,32.68,63.74,2.14,0.04
2024-08-04,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,30.88,73.83,1.78,2.71
2024-08-05,Haryana,Ambala,30.343438108912817,76.95024921469127,29.19,81.27,1.35,2.79
2024-08-05,Haryana,Bhiwani,28.73219288472609,75.89337821950218,30.45,74.18,5.07,1.82
2024-08-05,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,29.7,78.94,4.97,1.73
2024-08-05,Haryana,Faridabad,28.357120662974943,77.32652466206271,29.17,82.51,4.32,0.43
2024-08-05,Haryana,Fatehabad,29.535920901544625,75.57529013938226,31.89,67.43,3.88,0.26
2024-08-05,Haryana,Gurugram,28.37015524993778,76.94146217624308,29.21,82.06,4.68,1.04
2024-08-05,Haryana,Hisar,29.239590948148248,75.81763293528249,31.39,70.45,4.55,0.82
2024-08-05,Haryana,Jhajjar,28.59801797300188,76.65110859741466,29.21,82.06,4.68,1.04
2024-08-05,Haryana,Jind,29.437717022786757,76.27614551401206,30.94,72.58,3.9,0.35
2024-08-05,Haryana,Kaithal,29.85338633918043,76.46879317699411,31.19,71.44,3.17,0.3
2024-08-05,Haryana,Karnal,29.704818373204336,76.91565469449591,29.53,81.59,3.41,0.77
2024-08-05,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,29.72,81.41,2.48,1.29
2024-08-05,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,28.53,84.57,5.01,4.1
2024-08-05,Haryana,Nuh,27.994038226060827,77.0415066894139,28.67,84.2,5.07,2.35
2024-08-05,Haryana,Palwal,28.059881010119238,77.32236384154979,28.99,82.65,4.85,1.58
2024-08-05,Haryana,Panchkula,30.699534905048324,76.98763552598416,29.19,81.27,1.35,2.79
2024-08-05,Haryana,Panipat,29.34200687791469,76.88923900130017,29.53,81.59,3.41,0.77
2024-08-05,Haryana,Rewari,28.218052063163164,76.58132633069286,28.67,84.2,5.07,2.35
2024-08-05,Haryana,Rohtak,28.890391271768912,76.58711212346486,29.53,81.48,4.1,0.81
2024-08-05,Haryana,Sirsa,29.607701636133694,74.90219049734955,32.35,65.32,3.67,0.33
2024-08-05,Haryana,Sonipat,29.04144661205219,76.92269022620889,29.53,81.48,4.1,0.81
2024-08-05,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,29.41,82.72,1.76,2.06
2024-08-05,Punjab,Amritsar,31.768348175268173,74.83152910633842,30.8,76.09,1.04,4.46
2024-08-05,Punjab,Barnala,30.371680221986,75.50398867541129,32.54,63.1,2.43,1.33
2024-08-05,Punjab,Bathinda,30.17871971019124,75.04726349831094,32.56,64.18,2.95,0.13
2024-08-05,Punjab,Faridkot,30.601450692214996,74.7950175816776,32.68,63.11,2.16,0.48
2024-08-05,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,31.17,72.05,2.05,1.76
2024-08-05,Punjab,Fazilka,30.31980391667596,74.12171938317266,32.88,63.38,2.02,0.08
2024-08-05,Punjab,Ferozepur,30.87509200657761,74.65246116977548,32.57,65.74,1.48,0.25
2024-08-05,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,30.8,76.09,1.04,4.46
2024-08-05,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,31.25,70.62,1.12,5.86
2024-08-05,Punjab,Jalandhar,31.29216013175042,75.56799015005336,31.25,70.62,1.12,5.86
2024-08-05,Punjab,Kapurthala,31.385696002099188,75.30507242617082,31.76,69.81,1.09,2.99
2024-08-05,Punjab,Ludhiana,30.7894070063378,75.8269723540071,32.33,64.51,1.67,4.07
2024-08-05,Punjab,Malerkotla,30.53539665453949,75.90930476301081,32.54,63.1,2.43,1.33
2024-08-05,Punjab,Mansa,29.87609304897272,75.48897114252104,32.4,64.28,3.31,0.15
2024-08-05,Punjab,Moga,30.78789813490662,75.15948622899586,32.56,64.17,1.54,1.58
2024-08-05,Punjab,Pathankot,32.30240743677128,75.65917183518236,26.04,81.2,1.36,4.99
2024-08-05,Punjab,Patiala,30.209446568832767,76.3401900977164,31.19,71.44,3.17,0.3
2024-08-05,Punjab,Rupnagar,31.091852137104816,76.52884261538372,31.02,71.83,1.37,4.44
2024-08-05,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,29.19,81.27,1.35,2.79
2024-08-05,Punjab,Sangrur,30.13610603133042,75.85318872676024,32.4,64.28,3.31,0.15
2024-08-05,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,31.02,71.83,1.37,4.44
2024-08-05,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,32.88,63.38,2.02,0.08
2024-08-05,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,31.76,69.81,1.09,2.99
2024-08-06,Haryana,Ambala,30.343438108912817,76.95024921469127,28.19,86.76,2.22,3.3
2024-08-06,Haryana,Bhiwani,28.73219288472609,75.89337821950218,30.47,76.13,3.1,4.17
2024-08-06,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,29.83,79.36,3.35,1.78
2024-08-06,Haryana,Faridabad,28.357120662974943,77.32652466206271,28.67,83.27,3.26,3.83
2024-08-06,Haryana,Fatehabad,29.535920901544625,75.57529013938226,31.46,70.42,3.03,0.6
2024-08-06,Haryana,Gurugram,28.37015524993778,76.94146217624308,29.1,82.14,3.53,1.08
2024-08-06,Haryana,Hisar,29.239590948148248,75.81763293528249,31.13,72.86,3.09,1.93
2024-08-06,Haryana,Jhajjar,28.59801797300188,76.65110859741466,29.1,82.14,3.53,1.08
2024-08-06,Haryana,Jind,29.437717022786757,76.27614551401206,30.55,73.91,3.18,0.57
2024-08-06,Haryana,Kaithal,29.85338633918043,76.46879317699411,30.62,73.85,2.97,0.78
2024-08-06,Haryana,Karnal,29.704818373204336,76.91565469449591,29.0,83.08,2.91,1.6
2024-08-06,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,28.83,85.31,2.59,2.35
2024-08-06,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,28.83,84.12,3.33,2.57
2024-08-06,Haryana,Nuh,27.994038226060827,77.0415066894139,28.69,83.56,3.81,0.95
2024-08-06,Haryana,Palwal,28.059881010119238,77.32236384154979,28.53,82.72,3.75,2.63
2024-08-06,Haryana,Panchkula,30.699534905048324,76.98763552598416,28.19,86.76,2.22,3.3
2024-08-06,Haryana,Panipat,29.34200687791469,76.88923900130017,29.0,83.08,2.91,1.6
2024-08-06,Haryana,Rewari,28.218052063163164,76.58132633069286,28.69,83.56,3.81,0.95
2024-08-06,Haryana,Rohtak,28.890391271768912,76.58711212346486,29.17,81.94,3.22,1.11
2024-08-06,Haryana,Sirsa,29.607701636133694,74.90219049734955,31.87,69.91,2.68,1.3
2024-08-06,Haryana,Sonipat,29.04144661205219,76.92269022620889,29.17,81.94,3.22,1.11
2024-08-06,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,28.25,88.34,2.25,5.69
2024-08-06,Punjab,Amritsar,31.768348175268173,74.83152910633842,31.0,78.28,0.98,5.21
2024-08-06,Punjab,Barnala,30.371680221986,75.50398867541129,32.08,67.02,2.77,0.41
2024-08-06,Punjab,Bathinda,30.17871971019124,75.04726349831094,32.15,67.65,2.55,0.31
2024-08-06,Punjab,Faridkot,30.601450692214996,74.7950175816776,32.44,66.12,2.35,0.15
2024-08-06,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,30.36,77.05,2.6,1.33
2024-08-06,Punjab,Fazilka,30.31980391667596,74.12171938317266,32.51,66.77,2.07,0.07
2024-08-06,Punjab,Ferozepur,30.87509200657761,74.65246116977548,32.41,68.07,1.83,0.19
2024-08-06,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,31.0,78.28,0.98,5.21
2024-08-06,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,31.08,75.47,1.15,5.17
2024-08-06,Punjab,Jalandhar,31.29216013175042,75.56799015005336,31.08,75.47,1.15,5.17
2024-08-06,Punjab,Kapurthala,31.385696002099188,75.30507242617082,31.86,72.13,1.19,2.19
2024-08-06,Punjab,Ludhiana,30.7894070063378,75.8269723540071,31.97,69.21,2.24,2.0
2024-08-06,Punjab,Malerkotla,30.53539665453949,75.90930476301081,32.08,67.02,2.77,0.41
2024-08-06,Punjab,Mansa,29.87609304897272,75.48897114252104,31.97,66.79,2.98,0.2
2024-08-06,Punjab,Moga,30.78789813490662,75.15948622899586,32.49,66.89,2.0,0.59
2024-08-06,Punjab,Pathankot,32.30240743677128,75.65917183518236,25.9,87.1,1.63,7.6
2024-08-06,Punjab,Patiala,30.209446568832767,76.3401900977164,30.62,73.85,2.97,0.78
2024-08-06,Punjab,Rupnagar,31.091852137104816,76.52884261538372,30.18,78.81,1.8,3.79
2024-08-06,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,28.19,86.76,2.22,3.3
2024-08-06,Punjab,Sangrur,30.13610603133042,75.85318872676024,31.97,66.79,2.98,0.2
2024-08-06,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,30.18,78.81,1.8,3.79
2024-08-06,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,32.51,66.77,2.07,0.07
2024-08-06,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,31.86,72.13,1.19,2.19
2024-08-07,Haryana,Ambala,30.343438108912817,76.95024921469127,27.12,91.07,2.77,16.87
2024-08-07,Haryana,Bhiwani,28.73219288472609,75.89337821950218,29.76,81.28,1.49,14.87
2024-08-07,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,29.18,81.39,2.88,6.62
2024-08-07,Haryana,Faridabad,28.357120662974943,77.32652466206271,27.1,89.45,3.12,26.59
2024-08-07,Haryana,Fatehabad,29.535920901544625,75.57529013938226,31.51,73.36,1.94,4.05
2024-08-07,Haryana,Gurugram,28.37015524993778,76.94146217624308,28.19,84.82,3.53,8.95
2024-08-07,Haryana,Hisar,29.239590948148248,75.81763293528249,30.94,75.64,1.94,9.17
2024-08-07,Haryana,Jhajjar,28.59801797300188,76.65110859741466,28.19,84.82,3.53,8.95
2024-08-07,Haryana,Jind,29.437717022786757,76.27614551401206,30.08,78.83,2.54,5.44
2024-08-07,Haryana,Kaithal,29.85338633918043,76.46879317699411,29.82,80.9,2.61,5.39
2024-08-07,Haryana,Karnal,29.704818373204336,76.91565469449591,28.25,87.38,2.79,10.05
2024-08-07,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,27.82,90.52,2.72,12.57
2024-08-07,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,28.04,86.37,2.54,6.02
2024-08-07,Haryana,Nuh,27.994038226060827,77.0415066894139,27.68,87.15,3.75,4.15
2024-08-07,Haryana,Palwal,28.059881010119238,77.32236384154979,27.33,87.75,3.43,13.0
2024-08-07,Haryana,Panchkula,30.699534905048324,76.98763552598416,27.12,91.07,2.77,16.87
2024-08-07,Haryana,Panipat,29.34200687791469,76.88923900130017,28.25,87.38,2.79,10.05
2024-08-07,Haryana,Rewari,28.218052063163164,76.58132633069286,27.68,87.15,3.75,4.15
2024-08-07,Haryana,Rohtak,28.890391271768912,76.58711212346486,28.54,84.46,3.27,11.32
2024-08-07,Haryana,Sirsa,29.607701636133694,74.90219049734955,32.39,70.15,1.42,4.73
2024-08-07,Haryana,Sonipat,29.04144661205219,76.92269022620889,28.54,84.46,3.27,11.32
2024-08-07,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,27.01,91.25,2.62,15.52
2024-08-07,Punjab,Amritsar,31.768348175268173,74.83152910633842,31.11,79.66,1.96,8.73
2024-08-07,Punjab,Barnala,30.371680221986,75.50398867541129,31.79,71.48,2.46,2.06
2024-08-07,Punjab,Bathinda,30.17871971019124,75.04726349831094,32.57,69.06,1.65,1.79
2024-08-07,Punjab,Faridkot,30.601450692214996,74.7950175816776,32.83,67.32,1.69,1.06
2024-08-07,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,29.48,83.09,2.85,8.57
2024-08-07,Punjab,Fazilka,30.31980391667596,74.12171938317266,33.34,65.75,1.46,1.91
2024-08-07,Punjab,Ferozepur,30.87509200657761,74.65246116977548,33.1,66.96,1.66,1.78
2024-08-07,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,31.11,79.66,1.96,8.73
2024-08-07,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,30.74,77.72,2.04,5.77
2024-08-07,Punjab,Jalandhar,31.29216013175042,75.56799015005336,30.74,77.72,2.04,5.77
2024-08-07,Punjab,Kapurthala,31.385696002099188,75.30507242617082,31.98,73.08,1.88,3.52
2024-08-07,Punjab,Ludhiana,30.7894070063378,75.8269723540071,31.6,72.66,2.33,3.42
2024-08-07,Punjab,Malerkotla,30.53539665453949,75.90930476301081,31.79,71.48,2.46,2.06
2024-08-07,Punjab,Mansa,29.87609304897272,75.48897114252104,31.73,71.76,2.3,1.86
2024-08-07,Punjab,Moga,30.78789813490662,75.15948622899586,32.74,67.76,1.81,1.5
2024-08-07,Punjab,Pathankot,32.30240743677128,75.65917183518236,25.99,89.14,2.7,14.37
2024-08-07,Punjab,Patiala,30.209446568832767,76.3401900977164,29.82,80.9,2.61,5.39
2024-08-07,Punjab,Rupnagar,31.091852137104816,76.52884261538372,29.34,82.91,2.34,12.33
2024-08-07,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,27.12,91.07,2.77,16.87
2024-08-07,Punjab,Sangrur,30.13610603133042,75.85318872676024,31.73,71.76,2.3,1.86
2024-08-07,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,29.34,82.91,2.34,12.33
2024-08-07,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,33.34,65.75,1.46,1.91
2024-08-07,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,31.98,73.08,1.88,3.52
2024-08-08,Haryana,Ambala,30.343438108912817,76.95024921469127,27.91,86.02,1.63,8.93
2024-08-08,Haryana,Bhiwani,28.73219288472609,75.89337821950218,29.01,84.32,1.21,27.75
2024-08-08,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,29.09,83.95,1.27,32.04
2024-08-08,Haryana,Faridabad,28.357120662974943,77.32652466206271,28.22,88.12,2.6,4.73
2024-08-08,Haryana,Fatehabad,29.535920901544625,75.57529013938226,29.23,81.59,1.86,6.99
2024-08-08,Haryana,Gurugram,28.37015524993778,76.94146217624308,28.6,86.36,2.36,20.77
2024-08-08,Haryana,Hisar,29.239590948148248,75.81763293528249,28.94,84.05,1.31,16.81
2024-08-08,Haryana,Jhajjar,28.59801797300188,76.65110859741466,28.6,86.36,2.36,20.77
2024-08-08,Haryana,Jind,29.437717022786757,76.27614551401206,29.23,80.88,1.99,7.54
2024-08-08,Haryana,Kaithal,29.85338633918043,76.46879317699411,29.4,78.76,2.16,2.55
2024-08-08,Haryana,Karnal,29.704818373204336,76.91565469449591,28.54,85.49,1.96,4.31
2024-08-08,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,28.41,86.14,1.76,3.3
2024-08-08,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,28.17,88.27,1.87,37.17
2024-08-08,Haryana,Nuh,27.994038226060827,77.0415066894139,28.29,88.08,1.83,27.02
2024-08-08,Haryana,Palwal,28.059881010119238,77.32236384154979,28.23,89.12,2.82,13.49
2024-08-08,Haryana,Panchkula,30.699534905048324,76.98763552598416,27.91,86.02,1.63,8.93
2024-08-08,Haryana,Panipat,29.34200687791469,76.88923900130017,28.54,85.49,1.96,4.31
2024-08-08,Haryana,Rewari,28.218052063163164,76.58132633069286,28.29,88.08,1.83,27.02
2024-08-08,Haryana,Rohtak,28.890391271768912,76.58711212346486,28.78,84.77,2.06,10.51
2024-08-08,Haryana,Sirsa,29.607701636133694,74.90219049734955,30.1,78.8,0.85,3.81
2024-08-08,Haryana,Sonipat,29.04144661205219,76.92269022620889,28.78,84.77,2.06,10.51
2024-08-08,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,28.13,87.88,1.75,6.37
2024-08-08,Punjab,Amritsar,31.768348175268173,74.83152910633842,29.81,83.33,1.94,14.71
2024-08-08,Punjab,Barnala,30.371680221986,75.50398867541129,30.97,70.37,2.51,1.53
2024-08-08,Punjab,Bathinda,30.17871971019124,75.04726349831094,30.37,77.56,1.72,2.52
2024-08-08,Punjab,Faridkot,30.601450692214996,74.7950175816776,31.49,71.24,2.31,2.15
2024-08-08,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,29.71,77.65,1.98,3.28
2024-08-08,Punjab,Fazilka,30.31980391667596,74.12171938317266,32.4,69.14,1.79,2.06
2024-08-08,Punjab,Ferozepur,30.87509200657761,74.65246116977548,32.47,69.84,1.77,2.38
2024-08-08,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,29.81,83.33,1.94,14.71
2024-08-08,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,30.41,76.02,1.9,9.68
2024-08-08,Punjab,Jalandhar,31.29216013175042,75.56799015005336,30.41,76.02,1.9,9.68
2024-08-08,Punjab,Kapurthala,31.385696002099188,75.30507242617082,31.27,75.03,1.93,7.14
2024-08-08,Punjab,Ludhiana,30.7894070063378,75.8269723540071,31.39,69.78,2.28,3.74
2024-08-08,Punjab,Malerkotla,30.53539665453949,75.90930476301081,30.97,70.37,2.51,1.53
2024-08-08,Punjab,Mansa,29.87609304897272,75.48897114252104,29.89,76.33,2.41,2.48
2024-08-08,Punjab,Moga,30.78789813490662,75.15948622899586,32.05,69.23,2.23,3.02
2024-08-08,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.19,88.52,1.84,16.29
2024-08-08,Punjab,Patiala,30.209446568832767,76.3401900977164,29.4,78.76,2.16,2.55
2024-08-08,Punjab,Rupnagar,31.091852137104816,76.52884261538372,29.84,77.39,1.57,9.22
2024-08-08,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,27.91,86.02,1.63,8.93
2024-08-08,Punjab,Sangrur,30.13610603133042,75.85318872676024,29.89,76.33,2.41,2.48
2024-08-08,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,29.84,77.39,1.57,9.22
2024-08-08,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,32.4,69.14,1.79,2.06
2024-08-08,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,31.27,75.03,1.93,7.14
2024-08-09,Haryana,Ambala,30.343438108912817,76.95024921469127,27.94,88.05,1.5,20.67
2024-08-09,Haryana,Bhiwani,28.73219288472609,75.89337821950218,28.67,83.83,1.37,20.59
2024-08-09,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,28.53,86.53,1.21,18.47
2024-08-09,Haryana,Faridabad,28.357120662974943,77.32652466206271,28.26,91.23,1.09,4.88
2024-08-09,Haryana,Fatehabad,29.535920901544625,75.57529013938226,30.01,79.13,1.18,23.44
2024-08-09,Haryana,Gurugram,28.37015524993778,76.94146217624308,28.27,89.71,1.09,12.79
2024-08-09,Haryana,Hisar,29.239590948148248,75.81763293528249,29.51,81.18,0.89,24.07
2024-08-09,Haryana,Jhajjar,28.59801797300188,76.65110859741466,28.27,89.71,1.09,12.79
2024-08-09,Haryana,Jind,29.437717022786757,76.27614551401206,29.32,83.29,1.37,18.89
2024-08-09,Haryana,Kaithal,29.85338633918043,76.46879317699411,29.89,80.09,1.67,19.93
2024-08-09,Haryana,Karnal,29.704818373204336,76.91565469449591,28.45,88.89,1.72,12.1
2024-08-09,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,28.62,87.75,1.76,17.56
2024-08-09,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,27.59,87.68,1.86,12.7
2024-08-09,Haryana,Nuh,27.994038226060827,77.0415066894139,27.85,88.47,1.99,7.93
2024-08-09,Haryana,Palwal,28.059881010119238,77.32236384154979,28.22,88.51,2.55,3.54
2024-08-09,Haryana,Panchkula,30.699534905048324,76.98763552598416,27.94,88.05,1.5,20.67
2024-08-09,Haryana,Panipat,29.34200687791469,76.88923900130017,28.45,88.89,1.72,12.1
2024-08-09,Haryana,Rewari,28.218052063163164,76.58132633069286,27.85,88.47,1.99,7.93
2024-08-09,Haryana,Rohtak,28.890391271768912,76.58711212346486,28.52,89.34,1.07,12.94
2024-08-09,Haryana,Sirsa,29.607701636133694,74.90219049734955,30.76,75.62,1.13,19.95
2024-08-09,Haryana,Sonipat,29.04144661205219,76.92269022620889,28.52,89.34,1.07,12.94
2024-08-09,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,28.07,89.76,1.82,14.05
2024-08-09,Punjab,Amritsar,31.768348175268173,74.83152910633842,30.28,81.57,1.35,15.54
2024-08-09,Punjab,Barnala,30.371680221986,75.50398867541129,31.19,72.92,1.55,14.83
2024-08-09,Punjab,Bathinda,30.17871971019124,75.04726349831094,31.3,73.75,1.51,19.53
2024-08-09,Punjab,Faridkot,30.601450692214996,74.7950175816776,31.45,72.44,1.38,25.1
2024-08-09,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,29.97,79.36,1.62,18.68
2024-08-09,Punjab,Fazilka,30.31980391667596,74.12171938317266,31.7,72.72,1.4,36.61
2024-08-09,Punjab,Ferozepur,30.87509200657761,74.65246116977548,31.28,75.39,1.48,69.13
2024-08-09,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,30.28,81.57,1.35,15.54
2024-08-09,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,30.5,75.89,1.13,4.87
2024-08-09,Punjab,Jalandhar,31.29216013175042,75.56799015005336,30.5,75.89,1.13,4.87
2024-08-09,Punjab,Kapurthala,31.385696002099188,75.30507242617082,30.97,76.26,1.4,29.33
2024-08-09,Punjab,Ludhiana,30.7894070063378,75.8269723540071,31.36,71.35,1.39,9.64
2024-08-09,Punjab,Malerkotla,30.53539665453949,75.90930476301081,31.19,72.92,1.55,14.83
2024-08-09,Punjab,Mansa,29.87609304897272,75.48897114252104,30.76,75.75,1.6,19.45
2024-08-09,Punjab,Moga,30.78789813490662,75.15948622899586,31.41,72.47,1.37,33.13
2024-08-09,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.77,88.33,1.24,3.86
2024-08-09,Punjab,Patiala,30.209446568832767,76.3401900977164,29.89,80.09,1.67,19.93
2024-08-09,Punjab,Rupnagar,31.091852137104816,76.52884261538372,29.76,79.14,1.32,10.45
2024-08-09,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,27.94,88.05,1.5,20.67
2024-08-09,Punjab,Sangrur,30.13610603133042,75.85318872676024,30.76,75.75,1.6,19.45
2024-08-09,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,29.76,79.14,1.32,10.45
2024-08-09,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,31.7,72.72,1.4,36.61
2024-08-09,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,30.97,76.26,1.4,29.33
2024-08-10,Haryana,Ambala,30.343438108912817,76.95024921469127,27.8,88.61,1.16,12.99
2024-08-10,Haryana,Bhiwani,28.73219288472609,75.89337821950218,30.35,75.61,1.25,1.19
2024-08-10,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,29.98,79.69,0.89,2.56
2024-08-10,Haryana,Faridabad,28.357120662974943,77.32652466206271,28.99,86.05,1.3,1.95
2024-08-10,Haryana,Fatehabad,29.535920901544625,75.57529013938226,30.73,75.13,0.83,4.59
2024-08-10,Haryana,Gurugram,28.37015524993778,76.94146217624308,29.38,83.35,0.95,3.46
2024-08-10,Haryana,Hisar,29.239590948148248,75.81763293528249,31.22,71.91,0.72,1.81
2024-08-10,Haryana,Jhajjar,28.59801797300188,76.65110859741466,29.38,83.35,0.95,3.46
2024-08-10,Haryana,Jind,29.437717022786757,76.27614551401206,30.06,79.88,0.85,6.15
2024-08-10,Haryana,Kaithal,29.85338633918043,76.46879317699411,29.4,83.62,1.27,14.2
2024-08-10,Haryana,Karnal,29.704818373204336,76.91565469449591,29.17,86.38,1.2,4.85
2024-08-10,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,28.57,89.52,1.39,10.88
