date,state,district,fire_count,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d
2023-10-13,Haryana,Sirsa,9.0,3.0,4.0,1.0,3.3333333333333335,2.4285714285714284
2023-10-13,Haryana,Sonipat,7.0,6.0,4.0,1.0,6.666666666666667,5.428571428571429
2023-10-13,Haryana,Yamunanagar,7.0,7.0,3.0,5.0,4.333333333333333,5.428571428571429
2023-10-13,Punjab,Amritsar,81.0,28.0,2.0,84.0,13.333333333333334,42.142857142857146
2023-10-13,Punjab,Barnala,2.0,2.0,2.0,1.0,2.0,1.5714285714285714
2023-10-13,Punjab,Bathinda,2.0,5.0,1.0,5.0,2.3333333333333335,2.857142857142857
2023-10-13,Punjab,Fatehgarh Sahib,12.0,11.0,5.0,1.0,6.333333333333333,4.285714285714286
2023-10-13,Punjab,Fazilka,2.0,1.0,2.0,,1.6666666666666667,
2023-10-13,Punjab,Ferozepur,8.0,10.0,3.0,5.0,8.666666666666666,7.0
2023-10-13,Punjab,Gurdaspur,5.0,2.0,5.0,3.0,3.0,3.0
2023-10-13,Punjab,Jalandhar,2.0,1.0,1.0,1.0,1.6666666666666667,3.142857142857143
2023-10-13,Punjab,Kapurthala,11.0,4.0,5.0,13.0,4.0,7.857142857142857
2023-10-13,Punjab,Ludhiana,12.0,3.0,5.0,1.0,3.3333333333333335,3.2857142857142856
2023-10-13,Punjab,Malerkotla,1.0,2.0,4.0,,2.3333333333333335,
2023-10-13,Punjab,Mansa,15.0,11.0,4.0,1.0,7.0,4.428571428571429
2023-10-13,Punjab,Moga,4.0,2.0,1.0,,1.3333333333333333,
2023-10-13,Punjab,Patiala,45.0,29.0,3.0,19.0,16.666666666666668,19.714285714285715
2023-10-13,Punjab,Rupnagar,1.0,4.0,1.0,,2.0,
2023-10-13,Punjab,S A S Nagar,13.0,10.0,1.0,3.0,4.333333333333333,5.142857142857143
2023-10-13,Punjab,Sangrur,21.0,8.0,11.0,12.0,12.0,11.714285714285714
2023-10-13,Punjab,Tarn Taran,43.0,19.0,1.0,23.0,10.0,16.142857142857142
2023-10-14,Haryana,Ambala,13.0,13.0,3.0,10.0,9.666666666666666,10.0
2023-10-14,Haryana,Fatehabad,12.0,20.0,17.0,4.0,19.0,14.571428571428571
2023-10-14,Haryana,Hisar,25.0,12.0,4.0,8.0,10.333333333333334,10.857142857142858
2023-10-14,Haryana,Jhajjar,1.0,3.0,1.0,3.0,2.3333333333333335,2.2857142857142856
2023-10-14,Haryana,Jind,20.0,10.0,20.0,6.0,14.666666666666666,13.142857142857142
2023-10-14,Haryana,Kaithal,15.0,9.0,8.0,7.0,9.0,8.142857142857142
2023-10-14,Haryana,Karnal,4.0,2.0,3.0,2.0,2.3333333333333335,2.5714285714285716
2023-10-14,Haryana,Kurukshetra,8.0,11.0,1.0,8.0,7.333333333333333,6.714285714285714
2023-10-14,Haryana,Palwal,7.0,8.0,8.0,6.0,6.666666666666667,5.571428571428571
2023-10-14,Haryana,Panchkula,2.0,3.0,5.0,2.0,4.666666666666667,3.142857142857143
2023-10-14,Haryana,Panipat,1.0,1.0,5.0,4.0,2.6666666666666665,3.5714285714285716
2023-10-14,Haryana,Sirsa,4.0,9.0,3.0,1.0,5.0,3.5714285714285716
2023-10-14,Haryana,Sonipat,3.0,7.0,10.0,3.0,7.666666666666667,6.285714285714286
2023-10-14,Haryana,Yamunanagar,9.0,7.0,3.0,2.0,5.666666666666667,5.714285714285714
2023-10-14,Punjab,Amritsar,31.0,81.0,10.0,88.0,39.666666666666664,41.714285714285715
2023-10-14,Punjab,Barnala,1.0,2.0,2.0,2.0,2.0,1.7142857142857142
2023-10-14,Punjab,Bathinda,4.0,2.0,1.0,5.0,2.6666666666666665,2.4285714285714284
2023-10-14,Punjab,Faridkot,3.0,5.0,1.0,1.0,3.0,2.2857142857142856
2023-10-14,Punjab,Fatehgarh Sahib,17.0,12.0,3.0,2.0,8.666666666666666,5.857142857142857
2023-10-14,Punjab,Fazilka,5.0,2.0,2.0,,1.6666666666666667,
2023-10-14,Punjab,Ferozepur,12.0,8.0,13.0,8.0,10.333333333333334,7.428571428571429
2023-10-14,Punjab,Jalandhar,4.0,2.0,3.0,9.0,2.0,3.2857142857142856
2023-10-14,Punjab,Kapurthala,8.0,11.0,3.0,11.0,6.0,7.571428571428571
2023-10-14,Punjab,Ludhiana,5.0,12.0,2.0,6.0,5.666666666666667,4.857142857142857
2023-10-14,Punjab,Malerkotla,1.0,1.0,1.0,,1.3333333333333333,
2023-10-14,Punjab,Mansa,15.0,15.0,6.0,3.0,10.666666666666666,6.428571428571429
2023-10-14,Punjab,Moga,7.0,4.0,1.0,,2.3333333333333335,
2023-10-14,Punjab,Patiala,40.0,45.0,18.0,13.0,30.666666666666668,23.428571428571427
2023-10-14,Punjab,Rupnagar,2.0,1.0,1.0,,2.0,
2023-10-14,Punjab,S A S Nagar,12.0,13.0,2.0,5.0,8.333333333333334,6.571428571428571
2023-10-14,Punjab,Sangrur,27.0,21.0,17.0,8.0,15.333333333333334,13.0
2023-10-14,Punjab,Shahid Bhagat Singh Nagar,1.0,1.0,,,,
2023-10-14,Punjab,Tarn Taran,9.0,43.0,10.0,17.0,24.0,19.0
2023-10-15,Haryana,Ambala,23.0,13.0,13.0,22.0,13.0,10.428571428571429
2023-10-15,Haryana,Bhiwani,2.0,2.0,1.0,1.0,1.3333333333333333,1.1428571428571428
2023-10-15,Haryana,Fatehabad,45.0,12.0,20.0,16.0,17.333333333333332,15.714285714285714
2023-10-15,Haryana,Gurugram,1.0,3.0,2.0,,2.0,
2023-10-15,Haryana,Hisar,16.0,25.0,15.0,14.0,17.333333333333332,13.285714285714286
2023-10-15,Haryana,Jhajjar,3.0,1.0,3.0,3.0,2.3333333333333335,2.0
2023-10-15,Haryana,Jind,24.0,20.0,14.0,16.0,14.666666666666666,15.142857142857142
2023-10-15,Haryana,Kaithal,23.0,15.0,10.0,10.0,11.333333333333334,9.285714285714286
2023-10-15,Haryana,Karnal,16.0,4.0,2.0,2.0,2.6666666666666665,2.857142857142857
2023-10-15,Haryana,Kurukshetra,25.0,8.0,10.0,12.0,9.666666666666666,6.714285714285714
2023-10-15,Haryana,Palwal,12.0,7.0,4.0,9.0,6.333333333333333,5.714285714285714
2023-10-15,Haryana,Panipat,4.0,1.0,2.0,5.0,1.3333333333333333,3.142857142857143
2023-10-15,Haryana,Rohtak,4.0,5.0,1.0,,2.6666666666666665,
2023-10-15,Haryana,Sirsa,6.0,4.0,3.0,3.0,5.333333333333333,4.0
2023-10-15,Haryana,Sonipat,12.0,3.0,6.0,11.0,5.333333333333333,6.285714285714286
2023-10-15,Haryana,Yamunanagar,11.0,9.0,7.0,9.0,7.666666666666667,6.714285714285714
2023-10-15,Punjab,Mansa,18.0,15.0,11.0,4.0,13.666666666666666,8.142857142857142
2023-10-15,Punjab,Patiala,42.0,40.0,29.0,37.0,38.0,27.285714285714285
2023-10-15,Punjab,S A S Nagar,2.0,12.0,10.0,3.0,11.666666666666666,7.571428571428571
2023-10-15,Punjab,Sangrur,27.0,27.0,8.0,17.0,18.666666666666668,15.714285714285714
2023-10-15,Punjab,Sri Muktsar Sahib,1.0,1.0,,,,
2023-10-16,Haryana,Bhiwani,1.0,2.0,1.0,1.0,1.6666666666666667,1.2857142857142858
2023-10-16,Haryana,Hisar,3.0,16.0,12.0,9.0,17.666666666666668,13.571428571428571
2023-10-16,Haryana,Jhajjar,1.0,3.0,3.0,1.0,2.3333333333333335,2.0
2023-10-16,Haryana,Jind,2.0,24.0,10.0,7.0,18.0,16.285714285714285
2023-10-16,Haryana,Palwal,6.0,12.0,8.0,3.0,9.0,6.142857142857143
2023-10-16,Haryana,Sonipat,1.0,12.0,7.0,3.0,7.333333333333333,6.428571428571429
2023-10-17,Haryana,Hisar,1.0,3.0,25.0,14.0,14.666666666666666,12.714285714285714
2023-10-17,Haryana,Jhajjar,3.0,1.0,1.0,2.0,1.6666666666666667,2.0
2023-10-17,Haryana,Palwal,1.0,6.0,7.0,1.0,8.333333333333334,6.571428571428571
2023-10-17,Haryana,Sonipat,4.0,1.0,3.0,4.0,5.333333333333333,6.142857142857143
2023-10-17,Punjab,Mansa,1.0,18.0,15.0,2.0,16.0,10.142857142857142
2023-10-17,Punjab,Rupnagar,4.0,2.0,4.0,,2.3333333333333335,
2023-10-18,Haryana,Ambala,1.0,23.0,13.0,8.0,16.333333333333332,10.571428571428571
2023-10-18,Haryana,Fatehabad,8.0,45.0,20.0,9.0,25.666666666666668,19.857142857142858
2023-10-18,Haryana,Hisar,4.0,1.0,16.0,4.0,6.666666666666667,10.857142857142858
2023-10-18,Haryana,Jind,9.0,2.0,20.0,19.0,15.333333333333334,15.571428571428571
2023-10-18,Haryana,Kaithal,4.0,23.0,9.0,9.0,15.666666666666666,11.142857142857142
2023-10-18,Haryana,Kurukshetra,1.0,25.0,11.0,2.0,14.666666666666666,8.571428571428571
2023-10-18,Haryana,Nuh,1.0,1.0,,,,
2023-10-18,Haryana,Palwal,5.0,1.0,12.0,8.0,6.333333333333333,6.571428571428571
2023-10-18,Haryana,Panchkula,1.0,2.0,6.0,2.0,3.6666666666666665,3.142857142857143
2023-10-18,Haryana,Sirsa,2.0,6.0,9.0,2.0,6.333333333333333,4.428571428571429
2023-10-18,Punjab,Bathinda,1.0,4.0,5.0,1.0,3.6666666666666665,2.2857142857142856
2023-10-18,Punjab,Fatehgarh Sahib,2.0,17.0,11.0,2.0,13.333333333333334,8.0
2023-10-18,Punjab,Ferozepur,11.0,12.0,10.0,7.0,10.0,8.0
2023-10-18,Punjab,Mansa,8.0,1.0,15.0,4.0,11.333333333333334,10.0
2023-10-18,Punjab,Moga,2.0,7.0,2.0,3.0,4.333333333333333,2.857142857142857
2023-10-18,Punjab,Patiala,8.0,42.0,45.0,19.0,42.333333333333336,28.0
2023-10-18,Punjab,S A S Nagar,1.0,2.0,13.0,12.0,9.0,7.428571428571429
2023-10-18,Punjab,Sangrur,2.0,27.0,21.0,9.0,25.0,17.142857142857142
2023-10-19,Haryana,Ambala,3.0,1.0,13.0,1.0,12.333333333333334,9.571428571428571
2023-10-19,Haryana,Faridabad,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
2023-10-19,Haryana,Fatehabad,8.0,8.0,12.0,16.0,21.666666666666668,19.714285714285715
2023-10-19,Haryana,Hisar,11.0,4.0,3.0,15.0,2.6666666666666665,10.857142857142858
2023-10-19,Haryana,Jind,16.0,9.0,24.0,20.0,11.666666666666666,14.142857142857142
2023-10-19,Haryana,Kaithal,14.0,4.0,15.0,4.0,14.0,10.428571428571429
2023-10-19,Haryana,Karnal,1.0,16.0,2.0,6.0,7.333333333333333,4.857142857142857
2023-10-19,Haryana,Kurukshetra,5.0,1.0,8.0,3.0,11.333333333333334,8.428571428571429
2023-10-19,Haryana,Nuh,1.0,1.0,1.0,,1.0,
2023-10-19,Haryana,Palwal,5.0,5.0,6.0,4.0,4.0,6.142857142857143
2023-10-19,Haryana,Panchkula,2.0,1.0,3.0,2.0,2.0,3.0
2023-10-19,Haryana,Sirsa,1.0,2.0,4.0,4.0,4.0,4.428571428571429
2023-10-19,Haryana,Sonipat,1.0,4.0,12.0,10.0,5.666666666666667,6.142857142857143
2023-10-19,Haryana,Yamunanagar,2.0,11.0,7.0,9.0,9.0,7.0
2023-10-19,Punjab,Amritsar,13.0,31.0,28.0,70.0,46.666666666666664,33.57142857142857
2023-10-19,Punjab,Barnala,1.0,1.0,2.0,1.0,1.6666666666666667,1.5714285714285714
2023-10-19,Punjab,Fatehgarh Sahib,3.0,2.0,12.0,6.0,10.333333333333334,8.0
2023-10-19,Punjab,Ferozepur,14.0,11.0,8.0,3.0,10.333333333333334,8.571428571428571
2023-10-19,Punjab,Gurdaspur,1.0,5.0,2.0,1.0,3.0,3.2857142857142856
2023-10-19,Punjab,Ludhiana,4.0,5.0,3.0,3.0,6.666666666666667,4.714285714285714
2023-10-19,Punjab,Mansa,11.0,8.0,18.0,6.0,9.0,10.571428571428571
2023-10-19,Punjab,Moga,3.0,2.0,4.0,2.0,4.333333333333333,2.7142857142857144
2023-10-19,Punjab,Patiala,19.0,8.0,40.0,3.0,30.0,26.428571428571427
2023-10-19,Punjab,S A S Nagar,3.0,1.0,12.0,1.0,5.0,5.857142857142857
2023-10-19,Punjab,Sangrur,5.0,2.0,27.0,11.0,18.666666666666668,16.142857142857142
2023-10-19,Punjab,Tarn Taran,6.0,9.0,19.0,26.0,23.666666666666668,17.857142857142858
2023-10-20,Haryana,Ambala,7.0,3.0,23.0,3.0,9.0,9.857142857142858
2023-10-20,Haryana,Fatehabad,12.0,8.0,45.0,17.0,20.333333333333332,18.571428571428573
2023-10-20,Haryana,Hisar,16.0,11.0,1.0,12.0,5.333333333333333,10.285714285714286
2023-10-20,Haryana,Jhajjar,1.0,3.0,3.0,1.0,2.3333333333333335,2.142857142857143
2023-10-20,Haryana,Jind,19.0,16.0,2.0,14.0,9.0,13.571428571428571
2023-10-20,Haryana,Kaithal,17.0,14.0,23.0,8.0,13.666666666666666,11.857142857142858
2023-10-20,Haryana,Karnal,4.0,1.0,4.0,1.0,7.0,4.142857142857143
2023-10-20,Haryana,Kurukshetra,10.0,5.0,25.0,1.0,10.333333333333334,8.714285714285714
2023-10-20,Haryana,Palwal,5.0,5.0,1.0,8.0,3.6666666666666665,6.285714285714286
2023-10-20,Haryana,Panipat,1.0,4.0,1.0,7.0,2.0,3.0
2023-10-20,Haryana,Sirsa,11.0,1.0,6.0,3.0,3.0,4.0
2023-10-20,Haryana,Sonipat,5.0,1.0,1.0,6.0,2.0,4.857142857142857
2023-10-20,Haryana,Yamunanagar,3.0,2.0,9.0,3.0,7.333333333333333,6.0
2023-10-20,Punjab,Amritsar,28.0,13.0,81.0,13.0,41.666666666666664,25.428571428571427
2023-10-20,Punjab,Bathinda,5.0,1.0,2.0,2.0,2.3333333333333335,2.2857142857142856
2023-10-20,Punjab,Faridkot,7.0,3.0,3.0,1.0,3.6666666666666665,2.5714285714285716
2023-10-20,Punjab,Fatehgarh Sahib,12.0,3.0,17.0,5.0,7.333333333333333,7.571428571428571
2023-10-20,Punjab,Fazilka,2.0,5.0,1.0,1.0,2.6666666666666665,2.0
2023-10-20,Punjab,Ferozepur,24.0,14.0,12.0,3.0,12.333333333333334,10.142857142857142
2023-10-20,Punjab,Gurdaspur,2.0,1.0,2.0,6.0,2.6666666666666665,3.2857142857142856
2023-10-20,Punjab,Jalandhar,8.0,4.0,1.0,5.0,2.3333333333333335,2.5714285714285716
2023-10-20,Punjab,Kapurthala,12.0,8.0,4.0,8.0,7.666666666666667,7.142857142857143
2023-10-20,Punjab,Ludhiana,9.0,4.0,12.0,3.0,7.0,4.857142857142857
2023-10-20,Punjab,Mansa,14.0,11.0,1.0,11.0,6.666666666666667,11.285714285714286
2023-10-20,Punjab,Moga,13.0,3.0,7.0,1.0,4.0,2.857142857142857
2023-10-20,Punjab,Patiala,30.0,19.0,42.0,18.0,23.0,28.714285714285715
2023-10-20,Punjab,Sangrur,21.0,5.0,27.0,17.0,11.333333333333334,15.285714285714286
2023-10-20,Punjab,Tarn Taran,22.0,6.0,43.0,17.0,19.333333333333332,15.0
2023-10-21,Haryana,Ambala,11.0,7.0,1.0,13.0,3.6666666666666665,10.428571428571429
2023-10-21,Haryana,Bhiwani,2.0,1.0,2.0,1.0,1.6666666666666667,1.2857142857142858
2023-10-21,Haryana,Faridabad,3.0,1.0,1.0,2.0,1.0,1.1428571428571428
2023-10-21,Haryana,Fatehabad,22.0,12.0,8.0,20.0,9.333333333333334,17.857142857142858
2023-10-21,Haryana,Gurugram,1.0,1.0,1.0,,1.6666666666666667,
2023-10-21,Haryana,Hisar,19.0,16.0,4.0,25.0,10.333333333333334,10.857142857142858
2023-10-21,Haryana,Jhajjar,1.0,1.0,1.0,3.0,1.6666666666666667,2.142857142857143
2023-10-21,Haryana,Jind,26.0,19.0,9.0,10.0,14.666666666666666,14.285714285714286
2023-10-21,Haryana,Kaithal,28.0,17.0,4.0,10.0,11.666666666666666,13.142857142857142
2023-10-21,Haryana,Karnal,14.0,4.0,16.0,3.0,7.0,4.571428571428571
2023-10-21,Haryana,Kurukshetra,8.0,10.0,1.0,10.0,5.333333333333333,10.0
2023-10-21,Haryana,Palwal,7.0,5.0,5.0,7.0,5.0,5.857142857142857
2023-10-21,Haryana,Panchkula,3.0,2.0,2.0,2.0,1.6666666666666667,3.0
2023-10-21,Haryana,Panipat,5.0,1.0,1.0,1.0,2.0,2.142857142857143
2023-10-21,Haryana,Rewari,1.0,1.0,,,,
2023-10-21,Haryana,Rohtak,1.0,4.0,2.0,,3.6666666666666665,
2023-10-21,Haryana,Sirsa,2.0,11.0,2.0,3.0,4.666666666666667,5.142857142857143
2023-10-21,Haryana,Sonipat,3.0,5.0,4.0,7.0,3.3333333333333335,4.714285714285714
2023-10-21,Haryana,Yamunanagar,5.0,3.0,11.0,3.0,5.333333333333333,6.0
2023-10-21,Punjab,Amritsar,70.0,28.0,31.0,2.0,24.0,27.571428571428573
2023-10-21,Punjab,Barnala,2.0,1.0,2.0,1.0,1.3333333333333333,1.5714285714285714
2023-10-21,Punjab,Bathinda,4.0,5.0,4.0,1.0,3.3333333333333335,2.7142857142857144
2023-10-21,Punjab,Faridkot,10.0,7.0,5.0,3.0,5.0,3.4285714285714284
2023-10-21,Punjab,Fatehgarh Sahib,10.0,12.0,2.0,3.0,5.666666666666667,8.571428571428571
2023-10-21,Punjab,Fazilka,6.0,2.0,2.0,1.0,3.0,2.142857142857143
2023-10-21,Punjab,Ferozepur,45.0,24.0,11.0,13.0,16.333333333333332,13.142857142857142
2023-10-21,Punjab,Gurdaspur,6.0,2.0,5.0,2.0,2.6666666666666665,2.7142857142857144
2023-10-21,Punjab,Jalandhar,8.0,8.0,2.0,2.0,4.666666666666667,3.0
2023-10-21,Punjab,Kapurthala,6.0,12.0,11.0,11.0,10.333333333333334,7.714285714285714
2023-10-21,Punjab,Ludhiana,12.0,9.0,5.0,5.0,6.0,5.714285714285714
2023-10-21,Punjab,Mansa,21.0,14.0,8.0,15.0,11.0,11.714285714285714
2023-10-21,Punjab,Moga,8.0,13.0,2.0,1.0,6.0,4.571428571428571
2023-10-21,Punjab,Patiala,36.0,30.0,8.0,29.0,19.0,30.428571428571427
2023-10-21,Punjab,Rupnagar,3.0,4.0,1.0,,2.3333333333333335,
2023-10-21,Punjab,S A S Nagar,9.0,3.0,2.0,2.0,2.0,6.142857142857143
2023-10-21,Punjab,Sangrur,22.0,21.0,2.0,8.0,9.333333333333334,15.857142857142858
2023-10-21,Punjab,Shahid Bhagat Singh Nagar,1.0,1.0,1.0,,1.0,
2023-10-21,Punjab,Sri Muktsar Sahib,2.0,1.0,,,,
2023-10-21,Punjab,Tarn Taran,29.0,22.0,9.0,1.0,12.333333333333334,15.714285714285714
2023-10-22,Haryana,Faridabad,1.0,3.0,1.0,1.0,1.6666666666666667,1.2857142857142858
2023-10-22,Haryana,Fatehabad,11.0,22.0,8.0,20.0,14.0,18.142857142857142
2023-10-22,Haryana,Hisar,8.0,19.0,11.0,16.0,15.333333333333334,10.0
2023-10-22,Haryana,Jhajjar,2.0,1.0,3.0,3.0,1.6666666666666667,1.8571428571428572
2023-10-22,Haryana,Jind,8.0,26.0,16.0,20.0,20.333333333333332,16.571428571428573
2023-10-22,Haryana,Kaithal,27.0,28.0,14.0,9.0,19.666666666666668,15.714285714285714
2023-10-22,Haryana,Kurukshetra,6.0,8.0,5.0,11.0,7.666666666666667,9.714285714285714
2023-10-22,Haryana,Palwal,8.0,7.0,5.0,12.0,5.666666666666667,5.857142857142857
2023-10-22,Haryana,Panipat,1.0,5.0,4.0,5.0,3.3333333333333335,2.7142857142857144
2023-10-22,Haryana,Sirsa,4.0,2.0,1.0,9.0,4.666666666666667,5.0
2023-10-22,Haryana,Sonipat,2.0,3.0,1.0,3.0,3.0,4.142857142857143
2023-10-22,Punjab,Amritsar,1.0,70.0,13.0,10.0,37.0,37.285714285714285
2023-10-22,Punjab,Barnala,4.0,2.0,1.0,2.0,1.3333333333333333,1.7142857142857142
2023-10-22,Punjab,Bathinda,3.0,4.0,1.0,1.0,3.3333333333333335,3.142857142857143
2023-10-22,Punjab,Ferozepur,9.0,45.0,14.0,10.0,27.666666666666668,17.714285714285715
2023-10-22,Punjab,Jalandhar,1.0,8.0,4.0,1.0,6.666666666666667,3.857142857142857
2023-10-22,Punjab,Kapurthala,1.0,6.0,8.0,5.0,8.666666666666666,7.0
2023-10-22,Punjab,Ludhiana,9.0,12.0,4.0,2.0,8.333333333333334,6.714285714285714
2023-10-22,Punjab,Mansa,6.0,21.0,11.0,15.0,15.333333333333334,12.571428571428571
2023-10-22,Punjab,Moga,4.0,8.0,3.0,2.0,8.0,5.571428571428571
2023-10-22,Punjab,Patiala,7.0,36.0,19.0,45.0,28.333333333333332,31.428571428571427
2023-10-22,Punjab,Sangrur,21.0,22.0,5.0,21.0,16.0,17.857142857142858
2023-10-22,Punjab,Tarn Taran,1.0,29.0,6.0,10.0,19.0,19.714285714285715
2023-10-23,Haryana,Ambala,12.0,11.0,3.0,13.0,7.0,10.142857142857142
2023-10-23,Haryana,Faridabad,1.0,1.0,1.0,1.0,1.6666666666666667,1.2857142857142858
2023-10-23,Haryana,Fatehabad,14.0,11.0,12.0,12.0,15.0,16.857142857142858
2023-10-23,Haryana,Gurugram,1.0,1.0,3.0,,1.6666666666666667,
2023-10-23,Haryana,Hisar,17.0,8.0,16.0,3.0,14.333333333333334,8.857142857142858
2023-10-23,Haryana,Jhajjar,4.0,2.0,1.0,1.0,1.3333333333333333,1.7142857142857142
2023-10-23,Haryana,Jind,5.0,8.0,19.0,24.0,17.666666666666668,14.857142857142858
2023-10-23,Haryana,Kaithal,19.0,27.0,17.0,15.0,24.0,18.285714285714285
2023-10-23,Haryana,Karnal,4.0,14.0,1.0,2.0,6.333333333333333,6.142857142857143
2023-10-23,Haryana,Kurukshetra,13.0,6.0,10.0,8.0,8.0,9.0
2023-10-23,Haryana,Palwal,2.0,8.0,5.0,6.0,6.666666666666667,5.285714285714286
2023-10-23,Haryana,Panipat,6.0,1.0,1.0,2.0,2.3333333333333335,2.142857142857143
2023-10-23,Haryana,Sirsa,1.0,4.0,11.0,4.0,5.666666666666667,4.285714285714286
2023-10-23,Haryana,Sonipat,3.0,2.0,5.0,12.0,3.3333333333333335,4.0
2023-10-23,Haryana,Yamunanagar,6.0,5.0,2.0,7.0,3.3333333333333335,6.285714285714286
2023-10-23,Punjab,Amritsar,89.0,1.0,28.0,28.0,33.0,36.0
2023-10-23,Punjab,Barnala,1.0,4.0,1.0,2.0,2.3333333333333335,2.0
2023-10-23,Punjab,Bathinda,1.0,3.0,5.0,5.0,4.0,3.4285714285714284
2023-10-23,Punjab,Faridkot,12.0,10.0,3.0,2.0,6.666666666666667,4.428571428571429
2023-10-23,Punjab,Fatehgarh Sahib,38.0,10.0,3.0,11.0,8.333333333333334,9.571428571428571
2023-10-23,Punjab,Fazilka,4.0,6.0,5.0,2.0,4.333333333333333,2.857142857142857
2023-10-23,Punjab,Ferozepur,49.0,9.0,24.0,8.0,26.0,17.571428571428573
2023-10-23,Punjab,Gurdaspur,20.0,6.0,1.0,5.0,3.0,3.2857142857142856
2023-10-23,Punjab,Jalandhar,11.0,1.0,8.0,3.0,5.666666666666667,3.857142857142857
2023-10-23,Punjab,Kapurthala,11.0,1.0,12.0,3.0,6.333333333333333,6.428571428571429
2023-10-23,Punjab,Ludhiana,24.0,9.0,9.0,3.0,10.0,7.714285714285714
2023-10-23,Punjab,Malerkotla,3.0,1.0,2.0,1.0,1.3333333333333333,1.5714285714285714
2023-10-23,Punjab,Mansa,21.0,6.0,14.0,18.0,13.666666666666666,11.285714285714286
2023-10-23,Punjab,Moga,7.0,4.0,13.0,4.0,8.333333333333334,5.857142857142857
2023-10-23,Punjab,Patiala,53.0,7.0,30.0,40.0,24.333333333333332,26.0
2023-10-23,Punjab,Rupnagar,2.0,3.0,2.0,1.0,3.0,2.2857142857142856
2023-10-23,Punjab,S A S Nagar,9.0,9.0,1.0,10.0,4.333333333333333,7.142857142857143
2023-10-23,Punjab,Sangrur,39.0,21.0,21.0,27.0,21.333333333333332,17.857142857142858
2023-10-23,Punjab,Shahid Bhagat Singh Nagar,3.0,1.0,1.0,,1.0,
2023-10-23,Punjab,Sri Muktsar Sahib,1.0,2.0,1.0,,1.3333333333333333,
2023-10-23,Punjab,Tarn Taran,47.0,1.0,22.0,19.0,17.333333333333332,18.428571428571427
2023-10-24,Haryana,Ambala,30.0,12.0,7.0,13.0,10.0,10.0
2023-10-24,Haryana,Bhiwani,1.0,2.0,2.0,1.0,1.6666666666666667,1.4285714285714286
2023-10-24,Haryana,Charkhi Dadri,1.0,2.0,,,,
2023-10-24,Haryana,Fatehabad,29.0,14.0,22.0,45.0,15.666666666666666,17.142857142857142
2023-10-24,Haryana,Hisar,27.0,17.0,19.0,1.0,14.666666666666666,10.857142857142858
2023-10-24,Haryana,Jind,16.0,5.0,26.0,2.0,13.0,12.142857142857142
2023-10-24,Haryana,Kaithal,25.0,19.0,28.0,23.0,24.666666666666668,18.857142857142858
2023-10-24,Haryana,Karnal,10.0,4.0,4.0,2.0,7.333333333333333,6.428571428571429
2023-10-24,Haryana,Kurukshetra,19.0,13.0,8.0,25.0,9.0,9.714285714285714
2023-10-24,Haryana,Palwal,12.0,2.0,7.0,1.0,5.666666666666667,4.714285714285714
2023-10-24,Haryana,Panchkula,2.0,3.0,1.0,5.0,2.0,3.142857142857143
2023-10-24,Haryana,Panipat,9.0,6.0,5.0,1.0,4.0,2.7142857142857144
2023-10-24,Haryana,Rohtak,4.0,1.0,5.0,1.0,3.3333333333333335,2.2857142857142856
2023-10-24,Haryana,Sirsa,10.0,1.0,2.0,6.0,2.3333333333333335,3.857142857142857
2023-10-24,Haryana,Sonipat,8.0,3.0,3.0,1.0,2.6666666666666665,2.7142857142857144
2023-10-24,Haryana,Yamunanagar,14.0,6.0,3.0,7.0,4.666666666666667,6.142857142857143
2023-10-24,Punjab,Amritsar,72.0,89.0,70.0,81.0,53.333333333333336,44.714285714285715
2023-10-24,Punjab,Barnala,6.0,1.0,2.0,2.0,2.3333333333333335,1.8571428571428572
2023-10-24,Punjab,Bathinda,14.0,1.0,4.0,2.0,2.6666666666666665,2.857142857142857
2023-10-24,Punjab,Faridkot,4.0,12.0,7.0,1.0,9.666666666666666,5.857142857142857
2023-10-24,Punjab,Fatehgarh Sahib,70.0,38.0,12.0,12.0,20.0,13.428571428571429
2023-10-24,Punjab,Fazilka,1.0,4.0,2.0,2.0,4.0,3.142857142857143
2023-10-24,Punjab,Ferozepur,74.0,49.0,45.0,12.0,34.333333333333336,23.428571428571427
2023-10-24,Punjab,Gurdaspur,34.0,20.0,2.0,2.0,9.333333333333334,5.428571428571429
2023-10-24,Punjab,Hoshiarpur,3.0,1.0,,,,
2023-10-24,Punjab,Jalandhar,26.0,11.0,8.0,1.0,6.666666666666667,5.0
2023-10-24,Punjab,Kapurthala,20.0,11.0,6.0,4.0,6.0,7.571428571428571
2023-10-24,Punjab,Ludhiana,64.0,24.0,12.0,12.0,15.0,10.714285714285714
2023-10-24,Punjab,Malerkotla,6.0,3.0,1.0,1.0,1.6666666666666667,1.8571428571428572
2023-10-24,Punjab,Mansa,44.0,21.0,21.0,1.0,16.0,11.714285714285714
2023-10-24,Punjab,Moga,22.0,7.0,8.0,7.0,6.333333333333333,6.285714285714286
2023-10-24,Punjab,Patiala,134.0,53.0,36.0,42.0,32.0,27.857142857142858
2023-10-24,Punjab,Rupnagar,4.0,2.0,4.0,1.0,3.0,2.4285714285714284
